"subject","version","assignmentId","rating","rating2","rating3","question_ind","trial_ind","focal_high","alt_high","alt2_high","greenSecond","rt","stamp","id"
" A1L04TXTIC3U9X","caus_thomas_fire_v6","3R2PKQ87NW9F78X0F5VLNDX5LHZIM0","6","0","0","1,2,0","0","1","1","1",,"11126","2017-10-17 15:08:09","24707"
"A29VNZ1OMI7RHG","caus_thomas_fire_v6","3KAKFY4PGU3ELMPQ9NQ6REOZLQJI3L","2","7","7","0,2,1","0","0","1","0",,"29113","2017-10-17 15:08:09","24708"
"A1EDUAP3LASBJO","caus_thomas_fire_v6","3U4J9857OECMZXC75P1FI8W2V2L7B6","5","0","4","2,0,1","0","1","1","1",,"20274","2017-10-17 15:08:26","24709"
"A3N7MDS3235JYB","caus_thomas_fire_v6","3U088ZLJVKU05PAYFHC2Q7Z0XPX0WF","7","1","6","0,1,2","0","0","1","1",,"44254","2017-10-17 15:08:37","24710"
"AGZA79QVH09QX","caus_thomas_fire_v6","34MAJL3QP4OKDFQBOYO2XDEGG8J34S","5","2","5","1,2,0","0","1","1","1",,"19804","2017-10-17 15:09:19","24711"
"A2AWKG4UBG794B","caus_thomas_fire_v6","33ISQZVXPPNBLJZ9A65L9EUYEYBCCA","8","0","0","2,0,1","0","1","1","1",,"282526","2017-10-17 15:09:46","24712"
"A14L1L022A4SG7","caus_thomas_fire_v6","3EO896NRAWWFFE7Q6KHXLS7XS4LTJP","7","8","7","1,2,0","0","0","1","1",,"17194","2017-10-17 15:09:56","24713"
"AP9WIQ4P78XLH","caus_thomas_fire_v6","339ANSOTR53KHKXXUTI58051WC4KIX","5","0","7","1,0,2","0","0","1","1",,"36821","2017-10-17 15:10:08","24714"
"A249M2F9FFNIK2","caus_thomas_fire_v6","37FMASSAYCSJOHT3OG5C9XMB9IXBI6","0","7","8","2,0,1","0","1","1","0",,"25221","2017-10-17 15:10:11","24715"
"A3U2UNSYDPS933","caus_thomas_fire_v6","3OXV7EAXLERYS2UP7MHHUBYUCY936V","7","2","6","1,2,0","0","0","1","1",,"132725","2017-10-17 15:10:18","24716"
"A2TE6IWW2YMYF3","caus_thomas_fire_v6","3YT88D1N08Z5RHFE9QBI4U3CDU93KI","0","0","2","2,1,0","0","1","1","1",,"20250","2017-10-17 15:10:25","24717"
"ABHAVYE3BF1CN","caus_thomas_fire_v6","3VZLGYJEYLBCWALETGLGYPGTOYMXZX","8","0","4","2,1,0","0","0","1","1",,"37179","2017-10-17 15:10:25","24718"
"A18O3DEA5Z4MJD","caus_thomas_fire_v6","3MAOD8E57QBIFL7VQSAM329KEKBNX3","6","5","6","1,0,2","0","0","1","0",,"4980","2017-10-17 15:10:35","24719"
"A24O8U6HKPJKVA","caus_thomas_fire_v6","31Z0PCVWUKGMVJ6O5BS0I22O19JT7G","8","0","5","0,1,2","0","1","1","1",,"49164","2017-10-17 15:10:38","24720"
" A22I5RTLJTY3JZ","caus_thomas_fire_v6","3WS1NTTKEYDYU3O3PS22MJD02M5F0U","8","0","8","1,2,0","0","0","1","1",,"18154","2017-10-17 15:11:13","24721"
"A2NTS2HNDOLRCR","caus_thomas_fire_v6","3R08VXYT7CWEN0AI0GXB5M9N5347WN","8","8","8","1,2,0","0","1","1","0",,"10434","2017-10-17 15:11:37","24722"
"A3OHSBXTX7UMG0","caus_thomas_fire_v6","3ZY8KE4ISJ4BETFS651LJB743KJQVJ","6","5","5","0,2,1","0","1","1","1",,"29363","2017-10-17 15:11:41","24723"
"A3JA4ZFQ2VLY7H","caus_thomas_fire_v6","3RGU30DZTA9B2JH6XNGLZEC5YVAMJ0","0","8","0","0,1,2","0","0","1","0",,"29907","2017-10-17 15:11:58","24724"
"A1R337941EIH28","caus_thomas_fire_v6","3X4MXAO0BGPO5JUX9UVHA30N6FXRW5","0","8","8","1,0,2","0","1","1","0",,"29282","2017-10-17 15:12:10","24725"
"A1SARUEELMIYYK","caus_thomas_fire_v6","3K4J6M3CXEU09GIGSE5DTAPPCNKAGI","0","8","8","2,0,1","0","1","1","0",,"27269","2017-10-17 15:12:13","24726"
"A3SN6IS0ZP54UH","caus_thomas_fire_v6","39ASUFLU6X8ELFUIXT73DFFB0SEEX9","0","8","8","0,1,2","0","1","1","0",,"18992","2017-10-17 15:12:14","24727"
"A3LBF8HF4CLGPO","caus_thomas_fire_v6","3DR23U6WE5F74YLYSJ66OCU5NWQETQ","8","0","0","2,1,0","0","1","1","1",,"19032","2017-10-17 15:12:31","24728"
"A115DQQHZP2HSB","caus_thomas_fire_v6","3WSELTNVR334EL4MCE4KST4E2HNTA5","6","4","6","0,1,2","0","1","1","0",,"5960","2017-10-17 15:12:37","24729"
" A3D16MEQ737XK0","caus_thomas_fire_v6","3PDJHANYK5HDMA1OM76JY5Z4V466HM","8","0","0","2,0,1","0","1","1","1",,"28177","2017-10-17 15:12:40","24730"
"A2X27TXN39UJH8","caus_thomas_fire_v6","3R6BYFZZP7D6RTUES4R9VX0BCTSXF9","0","8","0","2,0,1","0","0","1","0",,"30953","2017-10-17 15:13:04","24731"
"A207MWA5U0GWA5","caus_thomas_fire_v6","3T111IHZ5ERDTNHPGJLPWJSC8E79RS","8","0","6","1,2,0","0","0","1","1",,"21685","2017-10-17 15:13:07","24732"
"A1KBO7QFRR8FLM","caus_thomas_fire_v6","3IOEN3P9S7K2IZGAKI3Y6IJXEF816G","0","-1","8","2,1,0","0","0","1","0",,"29770","2017-10-17 15:13:53","24733"
"A3VUBM4J59JB8U","caus_thomas_fire_v6","3DY4FPOOA1PBQUUSJKQLO1H9Z6WVR0","5","5","4","2,0,1","0","0","1","1",,"24609","2017-10-17 15:13:59","24734"
"A1RTLF0OVZI4QT","caus_thomas_fire_v6","3TS1AR6UQQFCCEONARNB1YNNA097FK","5","3","3","2,1,0","0","1","1","0",,"20098","2017-10-17 15:14:24","24735"
"A8QJ1G6724G51
","caus_thomas_fire_v6","3I02618YA07Q12PD12CRNKFBKHZPUD","0","4","0","0,2,1","0","0","1","0",,"20073","2017-10-17 15:14:31","24736"
"AT6LDQNLKTUSE","caus_thomas_fire_v6","3KB8R4ZV1E85SQN8YS59OL9VU55BGE","6","0","6","0,2,1","0","0","1","1",,"23459","2017-10-17 15:14:47","24737"
"A39A7S4KY5TLW7","caus_thomas_fire_v6","3LRKMWOKB5IBVUIH5R0N8ZMXBPJZ2M","4","2","6","2,1,0","0","1","1","1",,"14825","2017-10-17 15:15:00","24738"
": 
Copied
   A2HVJ3DDE6JJ8Z","caus_thomas_fire_v6","3TYCR1GOTCKHWG4PFXISNVL6HPDZLE","3","7","6","2,0,1","0","1","1","0",,"20209","2017-10-17 15:15:13","24739"
"A2Z1GCM5MKHNR9","caus_thomas_fire_v6","3TVSS0C0E111LY7PDJ0CAI15U0VWTO","0","0","0","1,2,0","0","0","1","0",,"20094","2017-10-17 15:15:39","24740"
"ASWCSRH05NVCT","caus_thomas_fire_v6","3O7L7BFSHEQHVK5NY772A5SWCFBEIA","1","7","5","2,0,1","0","1","1","0",,"20652","2017-10-17 15:15:42","24741"
"A2K476TWLQ3T7T","caus_thomas_fire_v6","3DR23U6WE5F74YLYSJ66OCU5NWRETR","8","8","8","0,2,1","0","1","1","0",,"16361","2017-10-17 15:16:21","24742"
"A29JFLUX9FM3OK","caus_thomas_fire_v6","3JMSRU9HQIVMHQPNXE6LPUIQKH7EV7","4","6","5","1,2,0","0","0","1","1",,"12711","2017-10-17 15:16:26","24743"
"A33AIOJN19NU8","caus_thomas_fire_v6","3VE8AYVF8MYGCST6KWFHFYJILJ48FV","8","4","8","0,1,2","0","1","1","1",,"31642","2017-10-17 15:16:42","24744"
"A1A44LPNWQFXF3","caus_thomas_fire_v6","3DHE4R9OCWCB4DNCFZCYNS6R0ZTG2I","5","0","4","1,2,0","0","1","1","1",,"12854","2017-10-17 15:16:58","24745"
"A8VFIXE5FL8C6","caus_thomas_fire_v6","3M81GAB8A0KW5FHM1OALIZDX0SFBQA","0","8","8","2,0,1","0","1","1","0",,"7219","2017-10-17 15:17:14","24746"
"A28ZPY6D5AS7GZ","caus_thomas_fire_v6","3NJM2BJS4W7UF88DFBRRTET5DGCCP8","7","1","5","1,2,0","0","0","1","0",,"12108","2017-10-17 15:17:17","24747"
"A1CWJQCFGM8XPV","caus_thomas_fire_v6","3VHHR074H3IYC6YJW2Q9WBS77WXL75","8","6","6","2,0,1","0","0","1","0",,"23039","2017-10-17 15:18:57","24748"
"A1652HALCK6JOF","caus_thomas_fire_v6","3RRCEFRB7MDPGAUO3R38FWCS40XB4S","6","2","5","1,0,2","0","1","1","1",,"35545","2017-10-17 15:19:17","24749"
"A1USN4KHILLJFN","caus_thomas_fire_v6","3OVR4I9USPKCKGWDM90YAL7RQ0R4QQ","0","6","6","1,2,0","0","1","1","0",,"18644","2017-10-17 15:19:25","24750"
"A2D5HVJT5R9X50","caus_thomas_fire_v6","3BEFOD78W6ULZ1YLUGTHTCNMGZ24MB","5","6","5","1,2,0","0","1","1","0",,"15388","2017-10-17 15:19:40","24751"
"A1LUW3809XEEO1
","caus_thomas_fire_v6","373ERPL3YO9WD2Q3EPQ6NJTO2LHRTH","4","4","4","2,1,0","0","1","1","1",,"26571","2017-10-17 15:19:51","24752"
"A1FJAVZWHRQ4HH","caus_thomas_fire_v6","3VJ40NV2QIOTGPYNMX92TOOJRYXOT5","5","5","6","0,1,2","0","1","1","1",,"23241","2017-10-17 15:20:19","24753"
"A35BY30TC8WCL4","caus_thomas_fire_v6","3VZLGYJEYLBCWALETGLGYPGTOYLXZW","0","8","8","0,1,2","0","1","1","0",,"87774","2017-10-17 15:20:38","24754"
"A1D6T3TYET20QR","caus_thomas_fire_v6","3OLQQLKKNSQDQVPTGPS2M67WPU1EJN","7","0","1","2,0,1","0","1","1","1",,"17255","2017-10-17 15:20:59","24755"
"AQXAQCJFY2ZA7","caus_thomas_fire_v6","3634BBTX0OV91Y5JTIR8SNDWOGMFIP","0","7","8","1,2,0","0","1","1","0",,"10899","2017-10-17 15:21:35","24756"
"A2VNK2H6USLQTK
","caus_thomas_fire_v6","3ZAK8W07I4FNDLLTKHX18JE3C9N0UH","0","8","8","0,1,2","0","0","1","0",,"27792","2017-10-17 15:22:02","24757"
"A2456P28BK5D7B","caus_thomas_fire_v6","3GU1KF0O4I2B53G71BVWIUNNVWVBPL","0","0","0","2,1,0","0","0","1","0",,"31774","2017-10-17 15:22:36","24758"
"A1LL9TE7T53Y1P","caus_thomas_fire_v6","32XVDSJFPZYBWNJYQ2AT0XQOWL6M2X","8","0","0","0,1,2","0","0","1","1",,"23372","2017-10-17 15:22:52","24759"
"A1HKCTDOTL6C9I","caus_thomas_fire_v6","3X4JMASXCMA8HMCNKQG63TMFNOJ0B3","7","4","8","0,1,2","0","0","1","1",,"29008","2017-10-17 15:23:47","24760"
"A2ETY1O927Z1IF","caus_thomas_fire_v6","3MD9PLUKKIF7KG7ARAY70NPVMKGNZ7","4","0","7","0,1,2","0","0","1","1",,"29147","2017-10-17 15:24:06","24761"
"A3NKTB1JU5AKIW","caus_thomas_fire_v6","3G0WWMR1UVLY6O6J4EFU9UDRHHQNQ8","6","6","8","0,1,2","0","1","1","1",,"10427","2017-10-17 15:24:08","24762"
"A1ONKVLKL2T7HL
","caus_thomas_fire_v6","3U0SRXB7CD6YIPLJHT4UEKNWD3WNRD","0","8","4","1,2,0","0","1","1","0",,"13160","2017-10-17 15:24:56","24763"
"A1R09VMIWD5K3L","caus_thomas_fire_v6","3OS4RQUCR9GZEQRDN8ZR609JTQ8BFI","0","8","8","1,2,0","0","0","1","0",,"40975","2017-10-17 15:25:18","24764"
"A24DSECWUBZC0Z","caus_thomas_fire_v6","373ERPL3YO9WD2Q3EPQ6NJTO2LJTRL","0","7","5","2,1,0","0","1","1","0",,"17575","2017-10-17 15:25:24","24765"
"A2XY43VECPAD61","caus_thomas_fire_v6","3WMINLGALB4NS42BQS9U3J4AEVWCAE","0","4","6","1,2,0","0","1","1","0",,"27509","2017-10-17 15:25:30","24766"
"ANV4TUKMWLA8E","caus_thomas_fire_v6","3YMTUJH0DSHPCWO53DUTFQIEA704TE","7","0","5","2,0,1","0","1","1","1",,"24469","2017-10-17 15:25:46","24767"
"A2C9IWZSUH5EPM","caus_thomas_fire_v6","3A1PQ49WVHIIFO0RG1U2398NNTUH13","8","0","0","2,1,0","0","0","1","1",,"19969","2017-10-17 15:25:57","24768"
"A1KQGF9L042R9I","caus_thomas_fire_v6","3Z4XG4ZF48SXCEKRKQL3L5JPPPK8X8","8","0","8","2,1,0","0","0","1","1",,"15188","2017-10-17 15:26:07","24769"
"A1FUR4UJ0S46W6","caus_thomas_fire_v6","3SPJ0334214BW06KGQ4WT9ZC766JY7","5","2","4","2,0,1","0","1","1","1",,"11003","2017-10-17 15:26:34","24770"
"A3S4ZA7U1C84EQ","caus_thomas_fire_v6","3TMFV4NEP8FINEF1ALPHJM5IGNE8WF","0","8","0","1,0,2","0","0","1","0",,"20842","2017-10-17 15:26:40","24771"
"A1BUBB41AO8TZ9","caus_thomas_fire_v6","3MTMREQS4VJW628G7J9VFDBD6BEWA7","1","7","1","2,0,1","0","0","1","0",,"13068","2017-10-17 15:26:56","24772"
"A2VOADROWMC2ZM","caus_thomas_fire_v6","3RSDURM96AN3LKKS2PT5WTMK2YCEYJ","3","6","7","1,0,2","0","1","1","0",,"42929","2017-10-17 15:27:18","24773"
"A39SX1QZR36L7A","caus_thomas_fire_v6","3WJEQKOXA83351SDAVKAMNLJAY51AD","6","3","6","1,0,2","0","0","1","1",,"8214","2017-10-17 15:27:30","24774"
"A4ACN0KN920QQ","caus_thomas_fire_v6","3ZSANO2JCF8YVC8FYULMWPJJXESSFY","8","8","8","1,2,0","0","0","1","0",,"33588","2017-10-17 15:28:15","24775"
"A342YLIMT6THWO","caus_thomas_fire_v6","3KB8R4ZV1E85SQN8YS59OL9VU59GBN","8","0","4","1,2,0","0","1","1","1",,"27676","2017-10-17 15:28:15","24776"
"A39UAJGR8JYKND","caus_thomas_fire_v6","3ZSY5X72NXCG0ALVI847T9N13DZROU","0","8","8","1,2,0","0","1","1","0",,"21449","2017-10-17 15:28:24","24777"
"A2UG68DTOFPQCO","caus_thomas_fire_v6","3S3AMIZX3U6LQB5NA20WTKCGZYUCDH","6","5","1","0,2,1","0","0","1","1",,"22680","2017-10-17 15:28:29","24778"
"A10OZ6R8DO43G4","caus_thomas_fire_v6","31N2WW6R9RRUBVN08FKLOHB75YXF3X","8","0","2","0,2,1","0","1","1","1",,"28788","2017-10-17 15:28:53","24779"
"A1EPVKORZQYOZ3","caus_thomas_fire_v6","3S3AMIZX3U6LQB5NA20WTKCGZYUDCI","8","8","1","0,1,2","0","1","1","0",,"18433","2017-10-17 15:29:48","24780"
"A10HEV2856GIQL","caus_thomas_fire_v6","3LKC68YZ3A4L862HH2EDG8VIVSGWO4","3","4","5","2,0,1","0","1","1","0",,"550359","2017-10-17 15:30:12","24781"
"AZ2P6DGG5M6SH","caus_thomas_fire_v6","3L4D84MILZTPA5GV6Q087949HAWJHB","4","8","7","1,2,0","0","1","1","0",,"17185","2017-10-17 15:30:44","24782"
"A2M4YIC3XU2693","caus_thomas_fire_v6","3QXNC7EIPIWPTTXQM62ACNRPZOI904","6","6","7","0,1,2","0","1","1","0",,"33708","2017-10-17 15:30:55","24783"
"AHUO072N55J8H","caus_thomas_fire_v6","3JMSRU9HQIVMHQPNXE6LPUIQKHBVES","8","6","6","2,0,1","0","1","1","0",,"25929","2017-10-17 15:30:58","24784"
"AP37QQ9AABSY9","caus_thomas_fire_v6","31T4R4OBOSH5924DJPXATS2KDNM7CE","8","0","8","0,2,1","0","0","1","1",,"13130","2017-10-17 15:31:17","24785"
"ALF9AAZGQP4K5","caus_thomas_fire_v6","3QIYRE09Y3IAPKM2JZPF8T5J9561NZ","6","0","4","2,1,0","0","0","1","1",,"28281","2017-10-17 15:31:57","24786"
"A1R2IY8ITXNPE4","caus_thomas_fire_v6","3KYQYYSHYV8MZ02Q079NOK6XOBODOO","0","7","7","2,0,1","0","1","1","0",,"40460","2017-10-17 15:32:04","24787"
"A3B96BW9I8IZA2","caus_thomas_fire_v6","39O5D9O87TTN8J3QHDUKGBQ48L63CB","0","8","8","0,1,2","0","1","1","0",,"15926","2017-10-17 15:32:05","24788"
"A5OJ7FHDAEHR9","caus_thomas_fire_v6","34T446B1C0FRRR4TYQC1EDSX59M0CD","6","2","6","1,2,0","0","0","1","1",,"17930","2017-10-17 15:32:26","24789"
"A321HI9J8MLQN4","caus_thomas_fire_v6","3R2UR8A0IAH0X677R7AZIR9P4UMOXP","8","8","8","1,2,0","0","0","1","1",,"17845","2017-10-17 15:32:40","24790"
"ADXHWQLUQBK77","caus_thomas_fire_v6","3KWTYT08704JP2K089BCYREBGQB5LJ","4","0","4","2,1,0","0","1","1","1",,"39309","2017-10-17 15:32:57","24791"
"A173IPWYGBPVTP","caus_thomas_fire_v6","3ZDAD0O1T1EGAYCFNOWYC1FC324XTL","8","8","4","0,1,2","0","1","1","0",,"34933","2017-10-17 15:33:03","24792"
"A6FFYGIDYQ3MO","caus_thomas_fire_v6","308Q0PEVB8E00OE6QWRGIRRLLIZI98","6","6","8","2,0,1","0","1","1","1",,"24558","2017-10-17 15:33:50","24793"
"AO4ULPWEA897C","caus_thomas_fire_v6","3GLB5JMZFXWY7NLSCOWFJBXVXQMDGS","3","8","1","1,2,0","0","1","1","0",,"44914","2017-10-17 15:34:07","24794"
"ASB83F0JJMDZ9","caus_thomas_fire_v6","33FBRBDW6O099G9WTUPG7SYFO7Y8C8","8","1","8","1,0,2","0","0","1","1",,"48523","2017-10-17 15:35:10","24795"
"A1KOLOXQS64X6I","caus_thomas_fire_v6","3RXCAC0YIRQMQSP1VGLZXJJUMZO8GG","-1","6","8","1,0,2","0","1","1","0",,"14432","2017-10-17 15:35:35","24796"
"A1H7IZ46Q472MG","caus_thomas_fire_v6","3EG49X351UDA8013RBO51RNYJUWX6D","1","5","7","1,0,2","0","1","1","0",,"20332","2017-10-17 15:35:37","24797"
"AAR5VQ8QIO5PC","caus_thomas_fire_v6","3UN61F00HWQUS0FDDT88K3NAMI15RA","2","1","7","0,1,2","0","0","1","0",,"25958","2017-10-17 15:36:13","24798"
"AULLOJOPY0IDP","caus_thomas_fire_v6","3BQU611VFPL7PNL3M2L35YSI2S999D","8","8","8","1,2,0","0","0","1","0",,"283491","2017-10-17 15:36:55","24799"
"A3B4cnx1GH6054","caus_thomas_fire_v6","3EWIJTFFVO86OPO7UHIW41S0QL0E0L","0","7","7","2,0,1","0","0","1","0",,"27167","2017-10-17 15:37:22","24800"
"A29AX5O8KL48F8","caus_thomas_fire_v6","3XUHV3NRVKZH361AHOWE6ZL4Z93H5P","1","3","5","1,2,0","0","1","1","0",,"25043","2017-10-17 15:37:35","24801"
"A1RVMADIZE3BXK","caus_thomas_fire_v6","3IKZ72A5B4H1FZGAQY40XV9DAEZFNM","0","8","8","0,2,1","0","0","1","0",,"11593","2017-10-17 15:38:45","24802"
"A1OZ3PPHAEWA8S","caus_thomas_fire_v6","3OE22WJIGIPB1EQS1FRGNP5LPDPUQD","8","0","5","0,1,2","0","1","1","1",,"15691","2017-10-17 15:39:32","24803"
"A3S300T3IVQ2GC","caus_thomas_fire_v6","3ATPCQ38J8B0V73GMKRJ0AWTHJHYAB","7","8","7","0,2,1","0","1","1","0",,"22327","2017-10-17 15:40:04","24804"
"A37Q3659BNZQNZ","caus_thomas_fire_v6","32Z9ZLUT1LL3BG7SM3SDF5LVG42HOO","7","7","6","2,0,1","0","0","1","0",,"20373","2017-10-17 15:40:23","24805"
"ATATCYCP7QBQ9","caus_thomas_fire_v6","3NKQQ8O39Y6HC5MNWTLWNQYM6Y4DUV","0","5","4","1,0,2","0","0","1","0",,"30341","2017-10-17 15:42:10","24806"
"AMNFU3CPH5W0L
","caus_thomas_fire_v6","3M1CVSFP606RM5CUVAAPNOTRIA2QA2","5","5","4","1,2,0","0","0","1","1",,"6366","2017-10-17 15:43:42","24807"
"A1ZPYSX30BDIVW","caus_thomas_fire_v6","3JNQLM5FT4NRQ51DQQ9E0KBZWGO2LJ","4","0","8","1,2,0","0","0","1","1",,"17261","2017-10-17 15:44:25","24808"
"A16J4BMYULRUZ7","caus_thomas_fire_v6","3K2755HG5S4STNPX14QX1QXJWBOFDX","8","0","0","2,0,1","0","1","1","1",,"17625","2017-10-17 15:47:18","24809"
"A1K8E6PV2GPJ3Q","caus_thomas_fire_v6","31QNSG6A5RU3XZE02DH5R661NWD78K","5","6","6","2,0,1","0","0","1","0",,"11566","2017-10-17 15:48:54","24810"
"A5BEH1IONAYMB","caus_thomas_fire_v6","37XITHEISWAFRLOSS3VGY9TKEZHCRJ","2","5","7","2,1,0","0","1","1","0",,"17143","2017-10-17 15:49:19","24811"
"A168QBUOKNFWWK","caus_thomas_fire_v6","3DY4FPOOA1PBQUUSJKQLO1H9Z67RV7","1","6","5","2,1,0","0","0","1","0",,"31711","2017-10-17 15:49:47","24812"
"A1506T1PAYRT16","caus_thomas_fire_v6","336KAV9KYQTBQ48C95Y4USDV5VHY2W","0","8","5","0,1,2","0","0","1","1",,"14819","2017-10-17 15:51:25","24813"
"A35W13N45CZB1O","caus_thomas_fire_v6","3Z7VU45IPYI4690LMN093GCSJJCZ1C","0","8","8","0,1,2","0","1","1","0",,"11359","2017-10-17 15:51:48","24814"
"A1AQQFJAF8CI4H","caus_thomas_fire_v6","3C2NJ6JBKAIHE54Y23PTDCFO1BJN21","8","8","8","1,2,0","0","1","1","0",,"9555","2017-10-17 15:51:49","24815"
"AM03OFEBTZ4EV","caus_thomas_fire_v6","3NC5L260MONJXKGMRD4DCK9I0POFON","8","0","0","1,2,0","0","1","1","1",,"48187","2017-10-17 15:52:05","24816"
"A3FP9YHFUFOGB0","caus_thomas_fire_v6","3U0SRXB7CD6YIPLJHT4UEKNWD30RNL","8","4","8","0,2,1","0","1","1","1",,"23821","2017-10-17 15:52:15","24817"
"AWTGJ45ZWUCHH","caus_thomas_fire_v6","3ZSANO2JCF8YVC8FYULMWPJJXEWFSP","8","8","8","1,2,0","0","0","1","0",,"5063","2017-10-17 15:53:29","24818"
"A1XLGIFFGB01EU","caus_thomas_fire_v6","3KIBXJ1WD5VUD680SOVASX1N8LIKO7","0","8","8","1,2,0","0","0","1","0",,"10300","2017-10-17 15:54:22","24819"
"A1017ODTGRN1CH","caus_thomas_fire_v6","3ON104KXQKXH4DSZYIZ42APDE1QW44","8","0","8","0,1,2","0","0","1","0",,"102269","2017-10-17 15:54:27","24820"
"A18G2CLYSTENK","caus_thomas_fire_v6","38F71OA9GTXVXHVAEXP0KGKD5PEFMD","8","0","8","1,2,0","0","0","1","1",,"7306","2017-10-17 15:54:49","24821"
"A26NGLGGFTATVN","caus_thomas_fire_v6","3JZQSN0I3QBV57ZO3UR57B0G938GFC","4","4","8","0,1,2","0","1","1","0",,"29992","2017-10-17 15:56:37","24822"
"AYPOAY43REHC8","caus_thomas_fire_v6","3HPZF4IVNMUOOM0E6YNA65MHHM0CYP","0","8","8","2,1,0","0","0","1","0",,"3875","2017-10-17 15:57:14","24823"
"A2CC4DS7MD6QW","caus_thomas_fire_v6","3UN61F00HWQUS0FDDT88K3NAMI0R5V","1","8","6","1,0,2","0","0","1","0",,"13458","2017-10-17 16:00:17","24824"
"A2V27A9GZA1NR2","caus_thomas_fire_v6","3QAVNHZ3EM5GV8WH352T62UX859LA4","8","8","8","1,2,0","0","1","1","1",,"31461","2017-10-17 16:36:29","24825"
"A2BJULD0NVFD30","caus_thomas_fire_v6","3AAPLD8UCCIJO8C0IKEC9FRIFDMTHR","8","2","5","1,2,0","0","1","1","1",,"13859","2017-10-17 16:52:58","24826"
